Distribution,Sample Length,Gini Coefficient,Herfindahl-Hirschman Index,Entropy,Nakamoto Coefficient,Apokedro
Bimodal,53,0.22420827018813802,0.02243282994173757,3.8650941743271305,18,0.031138126491646777
Log-normal,53,0.25416246249248314,0.022796196395353924,3.870095548731231,17,0.02305998322147651
Chi-Square,53,0.5363949390043282,0.04420521079793645,3.4641880088060284,9,0.10786290322580645
Uniform,54,0.29343570342344516,0.023404430806260788,3.8515279359696275,17,0.006344416207821544
Normal,54,0.10662635078510553,0.01918739424404576,3.9702977881381964,23,0.014014459425403226
Exponential,54,0.5789544736563981,0.046412018271735134,3.4036258749479873,9,0.08529713114754098
Bimodal,54,0.23078407193186373,0.02175998015740755,3.898698944002426,19,0.05698529411764706
Log-normal,54,0.28534948263472487,0.025933760940098406,3.8381181909464446,17,0.1358695652173913
Chi-Square,54,0.5113796366925039,0.03642017280148118,3.5366282582927875,11,0.08366935483870967
Uniform,55,0.2625777047775189,0.02199980115026927,3.898043695080302,18,0.005815475243850721
Normal,55,0.13213081452053205,0.019177785140295278,3.979736597079679,23,0.0070501966695617315
Exponential,55,0.44879743683103424,0.03216114277502984,3.664255222314793,12,0.11148648648648649
Bimodal,55,0.2386721817727709,0.02194960566326906,3.892183846698304,19,0.04774305555555555
Log-normal,55,0.2288517472165514,0.021485429021969482,3.9214926346706562,19,0.030080331920903956
Chi-Square,55,0.4937827121409285,0.03466586896008094,3.60092627668337,11,0.033846153846153845
Uniform,56,0.26436727128860266,0.021682956529301616,3.909404809739857,19,0.006163759744321828
Normal,56,0.12345610622585886,0.0186853264112678,4.0021601191415925,23,0.00675880573639602
Exponential,56,0.43001900551111494,0.028971951242375796,3.710284942182615,14,0.08755387931034483
Bimodal,56,0.2309008862719258,0.020942051014155985,3.936228228355684,20,0.04065040650406504
Log-normal,56,0.29077717775735834,0.022716808654768193,3.8915322549278635,18,0.024656144603709948
Chi-Square,56,0.5397491390265692,0.040945129591571136,3.5105070312423434,9,0.052101672535211266
Uniform,57,0.252958630646449,0.020925251693772694,3.940630366439019,19,0.0063701066159352815
Normal,57,0.1157360581907863,0.01829982446174942,4.021368220238839,24,0.007177577283536159
Exponential,57,0.4778381749011022,0.031805894199274445,3.6663395587544825,12,0.03257378472222222
Bimodal,57,0.23332328518725465,0.021051868454916987,3.932887530683096,20,0.04142894190871369
Log-normal,57,0.3083076141112892,0.024083432551481706,3.884148254318676,16,0.03600305944055944
Chi-Square,57,0.5437683254492296,0.0431084119325877,3.514218702152576,10,0.16335227272727273
Uniform,58,0.2598811856322433,0.020761276037324177,3.9538365096633306,19,0.00570713141025641
Normal,58,0.09452259661795172,0.017711959343597303,4.046633510459552,26,0.004530478142483038
Exponential,58,0.5068677601141804,0.03566502302236116,3.623044778889304,11,0.08761160714285714
Bimodal,58,0.22534493524326418,0.020076540589527476,3.9743767929933065,21,0.032570422535211266
Log-normal,58,0.2802014368293526,0.023491375898054757,3.915702668927235,18,0.05655570652173913
Chi-Square,58,0.4493034900857453,0.028709680241231723,3.7277280744624535,13,0.02115713183421517
Uniform,59,0.2172873881643068,0.01938310245647894,3.9995513574628325,22,0.008518813775510205
Normal,59,0.12773158054941486,0.017825071668152156,4.051292299067788,25,0.010219000138007176
Exponential,59,0.5295440210976675,0.03744276303810642,3.5935359128988043,10,0.04870248538011696
Bimodal,59,0.23164152322377138,0.020229164167181717,3.970314067474175,20,0.022506208609271522
Log-normal,59,0.28382273853748746,0.022274402856264273,3.9414268753996953,18,0.053315033783783786
Chi-Square,59,0.47845990985143977,0.03220331980494147,3.6887168377778248,11,0.02288860452586207
Uniform,60,0.24891520924122462,0.01979316601340118,3.991195579014238,21,0.0065753498440577806
Normal,60,0.11088307264349785,0.017302299285533642,4.074678084540323,26,0.009422495347394541
Exponential,60,0.47868732300104155,0.02963481193278256,3.709715649389795,13,0.05078125
Bimodal,60,0.22088057901353284,0.019251124023442766,4.014121443385818,21,0.02165503640776699
Log-normal,60,0.23654017952466308,0.020048530415901548,4.001187506296832,21,0.03285015060240964
Chi-Square,60,0.5338560668595506,0.041714095881019826,3.571343696181026,10,0.11899038461538461
Uniform,61,0.2614608250516007,0.01978258768799711,3.999900591604651,21,0.008323799054797798
Normal,61,0.11254543552145016,0.0170503654097629,4.09091947707428,26,0.013772898706896552
Exponential,61,0.48096139455404385,0.032148516001981965,3.7126706727892573,12,0.06002604166666667
Bimodal,61,0.2176528529020331,0.019253052876679447,4.014331976988456,22,0.040688775510204084
Log-normal,61,0.25245188776025523,0.019774338764265993,4.01030895790355,21,0.01220927200667501
Chi-Square,61,0.4697722031321154,0.030266408372662836,3.7378023415156134,13,0.03636023116438356
Uniform,62,0.24176820064417048,0.01900248969081057,4.029499484340009,22,0.00936723430691721
Normal,62,0.12778678682069783,0.0169475840342363,4.101503946453535,26,0.013853073120117188
Exponential,62,0.4655638576789223,0.029521996147718547,3.757408676630786,14,0.1336206896551724
Bimodal,62,0.23107140052531686,0.01900105410598901,4.034042907164767,22,0.05111228813559322
Log-normal,62,0.23860671236128136,0.01907817997417342,4.039273294216595,21,0.01446641156462585
Chi-Square,62,0.5445742427308362,0.03820153210067851,3.6046446508477787,10,0.09143518518518519
Uniform,63,0.2679942260666701,0.01930860663087196,4.027792612945557,21,0.008583280383548983
Normal,63,0.13252298651451735,0.016742568595638177,4.115069509057471,26,0.007262535888210496
Exponential,63,0.4942396833463691,0.03196639245204387,3.7132755453117197,12,0.05169348802395209
Bimodal,63,0.24425593756556702,0.019216519969095763,4.026768988216626,21,0.017940823888404532
Log-normal,63,0.25028625867394966,0.019512330551040815,4.040609548782958,21,0.01715528350515464
Chi-Square,63,0.48879630677294933,0.028655884979987428,3.7469611633526525,13,0.012813426009917755
Uniform,64,0.272391706240281,0.01912863264824946,4.0373546511450735,21,0.006614737122703412
Normal,64,0.11252855094582648,0.016241406796848098,4.138148294963514,27,0.00984005420499343
Exponential,64,0.5187459854543671,0.03385915795865537,3.696733995523473,11,0.07168612637362637
Bimodal,64,0.22417022234595474,0.01821497587081142,4.0733952268068006,23,0.03137718023255814
Log-normal,64,0.2775405981943242,0.02065590839737759,4.026673378564964,20,0.08041158536585366
Chi-Square,64,0.47619110359700445,0.02905839279051389,3.77580948842148,13,0.03464057343234323
Uniform,65,0.2860710291902665,0.01918685114269719,4.03787758016629,21,0.00956738362607609
Normal,65,0.11680594683464049,0.01603166331297846,4.152836305556685,28,0.009730077730030333
Exponential,65,0.49118602042871273,0.030247742664633828,3.7670513458530106,12,0.03487980769230769
Bimodal,65,0.2222630066437442,0.018172737341739322,4.074437550326625,23,0.031070402298850573
Log-normal,65,0.24959364445174687,0.01846106935288239,4.077482125346128,22,0.020606566011235956
Chi-Square,65,0.5230801953062588,0.03846543736074237,3.669959530080641,12,0.1201171875
Uniform,66,0.23053355320473248,0.01761056720595913,4.09989653687549,24,0.006417985860602937
Normal,66,0.11742686421625119,0.015850777215559927,4.165975855511537,28,0.010771122685185186
Exponential,66,0.5621753154209537,0.03714522857701233,3.633075599052546,11,0.2159090909090909
Bimodal,66,0.2261919632856282,0.01768644238783678,4.102650101244544,23,0.03487196765498652
Log-normal,66,0.2715405130824562,0.019164055741631936,4.06939665428583,21,0.02608909354304636
Chi-Square,66,0.40374409018059293,0.02364287731101823,3.9212931863616096,16,0.029656345858895705
Uniform,67,0.30155618478383356,0.01902556207633244,4.05775569868446,21,0.006765863975843339
Normal,67,0.12841704227524647,0.015716690133305716,4.178338517704575,28,0.010015841957034321
Exponential,67,0.4918271297184052,0.030206031433542665,3.7920495585283183,12,0.04876228932584269
Bimodal,67,0.2194169006791308,0.017572230173311998,4.106706269292231,24,0.03250762195121951
Log-normal,67,0.2686832104200902,0.01904407737146149,4.085136287454987,22,0.06004901960784314
Chi-Square,67,0.4786112764781559,0.027329621418416262,3.818883631337921,14,0.03633076435810811
Uniform,68,0.25807175515497544,0.017670185657099203,4.107369716099689,23,0.006599071937919463
Normal,68,0.10198485983071315,0.015204802809470706,4.202450312485737,30,0.00705043485675307
Exponential,68,0.5341263643009903,0.03066272051519652,3.739082169473645,12,0.02597247931184669
Bimodal,68,0.21359875156981065,0.0168976668524777,4.142448372113872,24,0.020658447009443862
Log-normal,68,0.2929279503289102,0.019251602826089995,4.081158383135925,21,0.01797778580960854
Chi-Square,68,0.44384625554556945,0.023994034955809398,3.89511188704023,16,0.008031709981600736
Uniform,69,0.29207440444356275,0.01822997506175042,4.096365377153756,22,0.006617265990572529
Normal,69,0.11772234937591586,0.015123696520004936,4.211729889056601,29,0.005130968476811379
Exponential,69,0.5021825453844438,0.027407403926415528,3.8190626179888314,13,0.034077837423312884
Bimodal,69,0.22118384501311739,0.017025776771051892,4.137943163679092,24,0.016512913035584605
Log-normal,69,0.2775587807655892,0.01874975929436366,4.106362127710685,22,0.08658854166666667
Chi-Square,69,0.49513045370911973,0.0278843843457764,3.8229500486388437,14,0.03183151294498382
Uniform,70,0.27540838695271697,0.017589858064033747,4.126145063834626,22,0.011680553292046937
Normal,70,0.11329367170152359,0.014886644798338115,4.226175092621207,30,0.01079374421117629
Exponential,70,0.4593766850894503,0.02472728459927294,3.900946577680173,16,0.012475204116835326
Bimodal,70,0.21517906754684393,0.016458992301471912,4.17025005209623,25,0.040521978021978024
Log-normal,70,0.2245413709213424,0.01698120138963485,4.1640561302734325,25,0.04376594387755102
Chi-Square,70,0.5237018013922147,0.029641687365827955,3.7873849525983263,12,0.037022717576791805
Uniform,71,0.26312804150746366,0.017019801816073227,4.149989498150549,24,0.006027909762833008
Normal,71,0.11710574725401918,0.014699195793880345,4.240205340883674,30,0.007520544345331657
Exponential,71,0.526876322652578,0.030159653741905268,3.7881784694144445,12,0.07574314024390244
Bimodal,71,0.21897306693054341,0.01654167123026318,4.166943798623833,25,0.022036966463414635
Log-normal,71,0.283764213302866,0.0178800045824329,4.1358988245351895,22,0.01209562059859155
Chi-Square,71,0.5051095222967277,0.028143292565275965,3.821977663708974,14,0.03728070175438596
Uniform,72,0.2302948007579648,0.016131544727458844,4.188229916161241,26,0.008537206931702344
Normal,72,0.11095371508399489,0.014441968038827937,4.256649844778204,31,0.010145630663646056
Exponential,72,0.5106717799037284,0.027471617224728098,3.831659368395112,15,0.0744092987804878
Bimodal,72,0.23078961996773895,0.016322006942674643,4.185469852305436,25,0.02331880179558011
Log-normal,72,0.24478001461182095,0.017094211705803424,4.175402845279838,25,0.08771929824561403
Chi-Square,72,0.5196128469143606,0.029365960298928944,3.8127363081785077,13,0.06748046875
Uniform,73,0.27604637687372646,0.01684938694599659,4.162403173148132,24,0.008914223200158227
Normal,73,0.12397333328160122,0.01437912430643839,4.264790846796837,31,0.007840401785714286
Exponential,73,0.522046019648009,0.027915379221957592,3.821324488770677,14,0.05150278662420382
Bimodal,73,0.21547046768177147,0.015988263576802577,4.197895461290155,26,0.03027573529411765
Log-normal,73,0.2727684191961944,0.01748271252766614,4.168929160732565,23,0.01788351052405498
Chi-Square,73,0.4599753359057019,0.024111016340645976,3.9355752039230407,16,0.016534805297851562
Uniform,74,0.2934442950394013,0.01707903854531278,4.169014359199432,23,0.006170495561894441
Normal,74,0.13910005122232477,0.01431539151121425,4.273788263636624,30,0.0072708152016246015
Exponential,74,0.5191264156964028,0.029018796634775718,3.8414220632340106,13,0.049624650837988823
Bimodal,74,0.23632333191530136,0.016017347767754344,4.206956312093617,26,0.02151471027479092
Log-normal,74,0.26559138950492733,0.01704865867637235,4.189330022519192,24,0.0453525641025641
Chi-Square,74,0.5153104267044285,0.02667668625965743,3.859303750626947,14,0.025741007992895203
Uniform,75,0.26309036642154127,0.01612094086707877,4.204346403754717,25,0.006308151294498382
Normal,75,0.12289317626825076,0.013983673281423038,4.29282946058111,32,0.009852853888603696
Exponential,75,0.4942985242861991,0.025562670931755207,3.9106723865596127,15,0.07474662162162163
Bimodal,75,0.22345377750577022,0.015770013656467886,4.21735875112541,26,0.04806472081218274
Log-normal,75,0.27645498762240833,0.01678417958013636,4.196693371042468,24,0.016982227744165947
Chi-Square,75,0.42995298878728866,0.021638417384141885,4.009733605935608,18,0.031100716560509552
Uniform,76,0.29532514950317595,0.016616464664400424,4.1849784522008,24,0.006907035980938618
Normal,76,0.09482632222942487,0.013529619324781804,4.316299315908344,34,0.004652833725830441
Exponential,76,0.4934029939430199,0.02639834699707595,3.9172716587819636,14,0.03333100818452381
Bimodal,76,0.2266182853420124,0.015386343062862424,4.243487228323412,27,0.021251475796930343
Log-normal,76,0.2349405205414798,0.015982079122091306,4.237627722652371,26,0.04265625
Chi-Square,76,0.4888296571876487,0.02548940009729802,3.921628033138381,16,0.14402173913043478
Uniform,77,0.2749944243958257,0.015953171160963182,4.220295741296498,25,0.006218445698367019
Normal,77,0.1016261767967676,0.01340940724011017,4.327384558648657,34,0.013602184354986276
Exponential,77,0.4999429348935233,0.025378085724144624,3.9210732813565676,15,0.027597845873786407
Bimodal,77,0.2241076073136025,0.01533221602673249,4.244268753563908,27,0.02165928171641791
Log-normal,77,0.2818223264013956,0.017499946816960817,4.204410547154949,24,0.08771929824561403
Chi-Square,77,0.5318227160460234,0.028440932794456975,3.864472423947588,13,0.04100506756756757
Uniform,78,0.2636432628679072,0.015502772593908608,4.242626164731137,26,0.009505722990777338
Normal,78,0.12375415289214668,0.013424120461259193,4.332777467883108,33,0.010165868673050615
Exponential,78,0.5447274429825334,0.028327087539686706,3.84966769578963,12,0.03755263741134752
Bimodal,78,0.23527580559800226,0.01518678220161498,4.26085399177803,27,0.031174150485436893
Log-normal,78,0.27290054097569527,0.01620747925980457,4.236180825530051,25,0.023919092465753425
Chi-Square,78,0.42263917354785563,0.021483102258134906,4.056104486669221,18,0.030818634969325152
Uniform,79,0.31205528617807826,0.016424575807744857,4.214352182631887,24,0.009178395750661376
Normal,79,0.11232495067227163,0.0131620165473619,4.349702464802517,34,0.009895833333333333
Exponential,79,0.46904040973307964,0.02455812631836031,3.9884826877257407,16,0.035094442246835444
Bimodal,79,0.22493976058131038,0.01492641956184234,4.272096403124107,27,0.033083545918367346
Log-normal,79,0.2625601275946932,0.015603316599754809,4.260558860762197,26,0.02529087726523888
Chi-Square,79,0.5020806495270647,0.025009369268705155,3.9456224736087964,16,0.044921875
Uniform,80,0.26706926429957606,0.015206794710608516,4.268948032162897,26,0.006283340483745629
Normal,80,0.10153443926234455,0.01292911236096166,4.3640870813646275,35,0.013959977799703996
Exponential,80,0.41314336862960366,0.01927708734194921,4.092634845405261,20,0.017286986264906302
Bimodal,80,0.21419252071307993,0.014343123817065227,4.3063225553162905,29,0.020889216738197425
Log-normal,80,0.2810634001711726,0.016200795607137303,4.252398666875627,25,0.0173828125
Chi-Square,80,0.4880819192475768,0.023106716061093373,3.9845843742742555,17,0.024384257181328545
Uniform,81,0.28565966068956467,0.01538809184682934,4.2618363554515435,26,0.00943174151065865
Normal,81,0.11181523879169693,0.01283339121847402,4.373626358395158,35,0.0069941780129414936
Exponential,81,0.4800605407158697,0.02388795283384784,4.003143474795948,16,0.037054357394366196
Bimodal,81,0.2294923483042856,0.014612790421993288,4.294443039660337,28,0.0228515625
Log-normal,81,0.2719380236005804,0.015435174106621324,4.278451780618042,25,0.00873439263544018
Chi-Square,81,0.5165859984018468,0.027143746586018775,3.931938172956538,14,0.06050701530612245
Uniform,82,0.25942043721023655,0.01467307096192685,4.296316872786748,27,0.0064959823999424125
Normal,82,0.10652798905415387,0.012631646306062633,4.388287804313783,36,0.0069774266035083025
Exponential,82,0.49212048846843626,0.022988297961987602,4.001033094094819,17,0.013410965119949495
Bimodal,82,0.21987773639229494,0.014164405763696559,4.3224177773033565,29,0.07054004854368932
Log-normal,82,0.27918807495129566,0.015755650653038727,4.279502049308585,25,0.06739267676767677
Chi-Square,82,0.447703289030675,0.022038309031299986,4.068210191226964,18,0.11979166666666667
Uniform,83,0.26192747028181934,0.014550168251556826,4.30291027596085,28,0.006594117044237719
Normal,83,0.10086565401023917,0.012434128418335483,4.402665056579435,36,0.00947230199516324
